pp,psoe,distrito,seccion,cod_muni,total_votes,tract_code,share_pp,share_psoe
187,75,10,051,079,450,2807910051,0.41555555555555557,0.16666666666666666
234,89,10,052,079,541,2807910052,0.43253234750462105,0.1645101663585952
234,75,10,053,079,533,2807910053,0.43902439024390244,0.14071294559099437
199,75,10,054,079,432,2807910054,0.46064814814814814,0.1736111111111111
230,80,10,054,079,503,2807910054,0.4572564612326044,0.15904572564612326
315,117,10,055,079,700,2807910055,0.45,0.16714285714285715
161,98,10,056,079,467,2807910056,0.34475374732334046,0.20985010706638116
128,71,10,057,079,335,2807910057,0.382089552238806,0.21194029850746268
109,59,10,057,079,321,2807910057,0.3395638629283489,0.1838006230529595
189,80,10,058,079,447,2807910058,0.4228187919463087,0.1789709172259508
156,133,10,059,079,530,2807910059,0.2943396226415094,0.2509433962264151
159,111,10,060,079,488,2807910060,0.32581967213114754,0.22745901639344263
114,73,10,060,079,349,2807910060,0.32664756446991405,0.20916905444126074
169,41,10,060,079,298,2807910060,0.5671140939597316,0.13758389261744966
134,84,10,061,079,338,2807910061,0.39644970414201186,0.2485207100591716
129,88,10,061,079,345,2807910061,0.3739130434782609,0.25507246376811593
111,86,10,062,079,351,2807910062,0.3162393162393162,0.245014245014245
121,99,10,063,079,353,2807910063,0.34277620396600567,0.2804532577903683
121,101,10,063,079,368,2807910063,0.328804347826087,0.27445652173913043
147,80,10,065,079,366,2807910065,0.4016393442622951,0.2185792349726776
192,92,10,067,079,507,2807910067,0.378698224852071,0.1814595660749507
205,88,10,068,079,479,2807910068,0.4279749478079332,0.1837160751565762
240,111,10,069,079,620,2807910069,0.3870967741935484,0.17903225806451614
183,77,10,070,079,507,2807910070,0.3609467455621302,0.15187376725838264
275,102,10,072,079,612,2807910072,0.4493464052287582,0.16666666666666666
293,97,10,072,079,672,2807910072,0.43601190476190477,0.14434523809523808
215,92,10,073,079,545,2807910073,0.3944954128440367,0.1688073394495413
205,100,10,074,079,496,2807910074,0.41330645161290325,0.20161290322580644
203,67,10,075,079,476,2807910075,0.4264705882352941,0.1407563025210084
207,88,10,076,079,553,2807910076,0.3743218806509946,0.15913200723327306
128,90,10,077,079,401,2807910077,0.3192019950124688,0.22443890274314215
165,112,10,078,079,543,2807910078,0.30386740331491713,0.20626151012891344
377,145,10,081,079,804,2807910081,0.4689054726368159,0.18034825870646767
140,95,10,082,079,433,2807910082,0.3233256351039261,0.21939953810623555
134,75,10,083,079,373,2807910083,0.35924932975871315,0.20107238605898123
156,101,10,084,079,423,2807910084,0.36879432624113473,0.23877068557919623
138,73,10,084,079,381,2807910084,0.36220472440944884,0.19160104986876642
130,76,10,086,079,334,2807910086,0.38922155688622756,0.2275449101796407
122,82,10,086,079,328,2807910086,0.3719512195121951,0.25
352,99,10,087,079,707,2807910087,0.49787835926449786,0.14002828854314003
268,155,10,088,079,667,2807910088,0.4017991004497751,0.23238380809595202
238,94,10,089,079,539,2807910089,0.44155844155844154,0.17439703153988867
238,107,10,090,079,540,2807910090,0.44074074074074077,0.19814814814814816
302,97,10,091,079,692,2807910091,0.43641618497109824,0.14017341040462428
172,105,10,092,079,454,2807910092,0.3788546255506608,0.23127753303964757
157,94,10,093,079,403,2807910093,0.38957816377171217,0.23325062034739455
168,104,10,094,079,484,2807910094,0.34710743801652894,0.21487603305785125
239,128,10,095,079,550,2807910095,0.43454545454545457,0.23272727272727273
244,124,10,096,079,621,2807910096,0.392914653784219,0.1996779388083736
217,142,10,098,079,623,2807910098,0.34831460674157305,0.22792937399678972
278,140,10,099,079,658,2807910099,0.42249240121580545,0.2127659574468085
239,91,10,100,079,543,2807910100,0.44014732965009207,0.16758747697974216
341,102,10,101,079,683,2807910101,0.4992679355783309,0.1493411420204978
197,100,10,102,079,408,2807910102,0.48284313725490197,0.24509803921568626
250,130,10,103,079,600,2807910103,0.4166666666666667,0.21666666666666667
262,86,10,106,079,495,2807910106,0.5292929292929293,0.17373737373737375
222,67,10,106,079,429,2807910106,0.5174825174825175,0.1561771561771562
330,128,10,107,079,703,2807910107,0.4694167852062589,0.18207681365576103
227,89,10,108,079,499,2807910108,0.45490981963927857,0.17835671342685372
227,80,10,109,079,464,2807910109,0.4892241379310345,0.1724137931034483
219,85,10,109,079,444,2807910109,0.49324324324324326,0.19144144144144143
150,84,10,110,079,380,2807910110,0.39473684210526316,0.22105263157894736
125,59,10,111,079,318,2807910111,0.39308176100628933,0.18553459119496854
176,77,10,112,079,447,2807910112,0.39373601789709173,0.17225950782997762
143,101,10,113,079,388,2807910113,0.36855670103092786,0.2603092783505155
159,143,10,114,079,485,2807910114,0.32783505154639175,0.2948453608247423
184,103,10,115,079,503,2807910115,0.3658051689860835,0.2047713717693837
199,69,10,116,079,397,2807910116,0.5012594458438288,0.17380352644836272
228,69,10,116,079,455,2807910116,0.5010989010989011,0.15164835164835164
352,138,10,117,079,788,2807910117,0.4467005076142132,0.1751269035532995
319,142,10,118,079,698,2807910118,0.45702005730659023,0.2034383954154728
255,91,10,119,079,507,2807910119,0.5029585798816568,0.1794871794871795
281,68,10,119,079,563,2807910119,0.4991119005328597,0.12078152753108348
257,127,10,120,079,683,2807910120,0.3762811127379209,0.18594436310395315
246,145,10,121,079,637,2807910121,0.38618524332810045,0.22762951334379905
302,130,10,122,079,680,2807910122,0.4441176470588235,0.19117647058823528
271,105,10,123,079,546,2807910123,0.49633699633699635,0.19230769230769232
280,128,10,124,079,658,2807910124,0.425531914893617,0.1945288753799392
160,88,10,125,079,444,2807910125,0.36036036036036034,0.1981981981981982
246,116,10,126,079,619,2807910126,0.3974151857835218,0.18739903069466882
186,132,10,127,079,510,2807910127,0.36470588235294116,0.25882352941176473
292,161,10,128,079,752,2807910128,0.3882978723404255,0.21409574468085107
260,48,10,129,079,427,2807910129,0.6088992974238876,0.11241217798594848
228,80,10,130,079,480,2807910130,0.475,0.16666666666666666
207,88,10,130,079,488,2807910130,0.42418032786885246,0.18032786885245902
176,63,10,131,079,395,2807910131,0.44556962025316454,0.15949367088607594
187,60,10,131,079,408,2807910131,0.4583333333333333,0.14705882352941177
277,73,10,132,079,525,2807910132,0.5276190476190477,0.13904761904761906
220,92,10,133,079,485,2807910133,0.4536082474226804,0.18969072164948453
219,105,10,133,079,513,2807910133,0.4269005847953216,0.2046783625730994
189,48,10,134,079,350,2807910134,0.54,0.13714285714285715
180,109,10,135,079,470,2807910135,0.3829787234042553,0.23191489361702128
242,137,10,136,079,633,2807910136,0.382306477093207,0.21642969984202212
167,83,10,137,079,445,2807910137,0.3752808988764045,0.18651685393258427
237,104,10,138,079,484,2807910138,0.4896694214876033,0.21487603305785125
207,118,10,139,079,547,2807910139,0.37842778793418647,0.21572212065813529
206,106,10,140,079,500,2807910140,0.412,0.212
186,75,10,142,079,431,2807910142,0.43155452436194897,0.1740139211136891
180,70,10,142,079,433,2807910142,0.41570438799076215,0.16166281755196305
301,135,10,143,079,707,2807910143,0.42574257425742573,0.19094766619519093
209,124,10,144,079,525,2807910144,0.3980952380952381,0.2361904761904762
295,134,10,145,079,727,2807910145,0.405777166437414,0.1843191196698762
261,138,10,146,079,628,2807910146,0.4156050955414013,0.2197452229299363
225,114,10,147,079,587,2807910147,0.3833049403747871,0.19420783645655879
172,111,10,148,079,536,2807910148,0.3208955223880597,0.20708955223880596
179,82,10,149,079,415,2807910149,0.43132530120481927,0.19759036144578312
143,69,10,150,079,352,2807910150,0.40625,0.19602272727272727
207,84,10,151,079,432,2807910151,0.4791666666666667,0.19444444444444445
167,69,10,151,079,355,2807910151,0.4704225352112676,0.19436619718309858
282,62,10,152,079,562,2807910152,0.501779359430605,0.1103202846975089
338,116,10,153,079,727,2807910153,0.4649243466299862,0.15955983493810177
318,117,10,153,079,728,2807910153,0.4368131868131868,0.16071428571428573
206,84,10,154,079,481,2807910154,0.4282744282744283,0.17463617463617465
419,18,10,156,079,611,2807910156,0.6857610474631751,0.029459901800327332
348,18,10,157,079,550,2807910157,0.6327272727272727,0.03272727272727273
249,21,10,158,079,382,2807910158,0.6518324607329843,0.0549738219895288
296,20,10,158,079,469,2807910158,0.6311300639658849,0.042643923240938165
276,28,10,159,079,450,2807910159,0.6133333333333333,0.06222222222222222
281,24,10,159,079,452,2807910159,0.6216814159292036,0.05309734513274336
197,74,10,161,079,432,2807910161,0.45601851851851855,0.1712962962962963
204,92,10,161,079,475,2807910161,0.42947368421052634,0.1936842105263158
207,107,10,162,079,500,2807910162,0.414,0.214
224,87,10,163,079,448,2807910163,0.5,0.19419642857142858
250,105,10,164,079,644,2807910164,0.38819875776397517,0.16304347826086957
327,99,10,165,079,713,2807910165,0.4586255259467041,0.1388499298737728
244,147,10,167,079,729,2807910167,0.3347050754458162,0.20164609053497942
236,124,10,167,079,655,2807910167,0.3603053435114504,0.18931297709923664
257,125,10,168,079,644,2807910168,0.39906832298136646,0.19409937888198758
139,112,10,169,079,425,2807910169,0.3270588235294118,0.2635294117647059
260,136,10,170,079,723,2807910170,0.359612724757953,0.18810511756569848
274,129,10,171,079,657,2807910171,0.4170471841704718,0.1963470319634703
182,82,10,172,079,433,2807910172,0.42032332563510394,0.18937644341801385
169,103,10,173,079,482,2807910173,0.3506224066390041,0.21369294605809128
201,93,10,173,079,527,2807910173,0.38140417457305503,0.17647058823529413
258,131,10,174,079,604,2807910174,0.4271523178807947,0.21688741721854304
217,89,10,175,079,500,2807910175,0.434,0.178
281,172,10,176,079,766,2807910176,0.3668407310704961,0.2245430809399478
262,143,10,178,079,653,2807910178,0.4012251148545176,0.21898928024502298
254,130,10,179,079,663,2807910179,0.38310708898944196,0.19607843137254902
329,132,10,180,079,726,2807910180,0.453168044077135,0.18181818181818182
252,143,10,181,079,646,2807910181,0.39009287925696595,0.22136222910216719
180,111,10,182,079,500,2807910182,0.36,0.222
215,118,10,183,079,575,2807910183,0.3739130434782609,0.20521739130434782
255,139,10,184,079,617,2807910184,0.413290113452188,0.2252836304700162
130,98,10,185,079,407,2807910185,0.3194103194103194,0.24078624078624078
217,114,10,187,079,657,2807910187,0.3302891933028919,0.1735159817351598
190,115,10,188,079,525,2807910188,0.3619047619047619,0.21904761904761905
144,67,10,189,079,357,2807910189,0.40336134453781514,0.1876750700280112
162,91,10,189,079,425,2807910189,0.3811764705882353,0.21411764705882352
242,113,10,190,079,594,2807910190,0.4074074074074074,0.19023569023569023
151,85,10,191,079,425,2807910191,0.3552941176470588,0.2
150,92,10,191,079,415,2807910191,0.3614457831325301,0.2216867469879518
223,93,10,192,079,542,2807910192,0.4114391143911439,0.17158671586715868
222,103,10,192,079,509,2807910192,0.4361493123772102,0.20235756385068762
148,139,10,193,079,479,2807910193,0.3089770354906054,0.29018789144050106
252,101,10,194,079,596,2807910194,0.4228187919463087,0.16946308724832215
232,55,10,197,079,436,2807910197,0.5321100917431193,0.12614678899082568
232,71,10,197,079,484,2807910197,0.4793388429752066,0.14669421487603307
251,91,10,198,079,571,2807910198,0.4395796847635727,0.159369527145359
204,111,10,198,079,533,2807910198,0.3827392120075047,0.20825515947467166
215,91,10,199,079,472,2807910199,0.4555084745762712,0.19279661016949154
229,89,10,199,079,498,2807910199,0.4598393574297189,0.178714859437751
285,134,10,201,079,682,2807910201,0.4178885630498534,0.19648093841642228
192,97,10,202,079,509,2807910202,0.37721021611001965,0.1905697445972495
197,98,10,203,079,472,2807910203,0.4173728813559322,0.2076271186440678
152,98,10,203,079,423,2807910203,0.35933806146572106,0.23167848699763594
184,111,10,204,079,510,2807910204,0.3607843137254902,0.21764705882352942
190,85,10,205,079,439,2807910205,0.4328018223234624,0.19362186788154898
197,88,10,205,079,473,2807910205,0.4164904862579281,0.18604651162790697
333,150,10,206,079,793,2807910206,0.41992433795712486,0.18915510718789408
233,76,10,207,079,464,2807910207,0.5021551724137931,0.16379310344827586
222,71,10,207,079,438,2807910207,0.5068493150684932,0.16210045662100456
129,90,10,209,079,380,2807910209,0.3394736842105263,0.23684210526315788
165,87,10,209,079,439,2807910209,0.37585421412300685,0.19817767653758542
248,122,10,210,079,596,2807910210,0.4161073825503356,0.20469798657718122
280,107,10,211,079,675,2807910211,0.4148148148148148,0.15851851851851853
312,115,10,212,079,686,2807910212,0.45481049562682213,0.16763848396501457
286,122,10,213,079,788,2807910213,0.3629441624365482,0.1548223350253807
301,132,10,213,079,825,2807910213,0.36484848484848487,0.16
182,108,10,214,079,639,2807910214,0.28482003129890454,0.16901408450704225
217,121,10,214,079,689,2807910214,0.3149492017416546,0.17561683599419448
168,81,10,215,079,473,2807910215,0.35517970401691334,0.17124735729386892
198,101,10,215,079,505,2807910215,0.3920792079207921,0.2
350,124,10,216,079,771,2807910216,0.45395590142671854,0.1608300907911803
240,74,10,217,079,536,2807910217,0.44776119402985076,0.13805970149253732
370,104,10,218,079,837,2807910218,0.44205495818399043,0.12425328554360812
178,86,10,219,079,497,2807910219,0.358148893360161,0.17303822937625754
134,92,10,219,079,503,2807910219,0.2664015904572565,0.18290258449304175
296,144,10,220,079,770,2807910220,0.38441558441558443,0.18701298701298702
259,116,10,220,079,676,2807910220,0.3831360946745562,0.17159763313609466
178,58,10,221,079,400,2807910221,0.445,0.145
204,61,10,221,079,464,2807910221,0.4396551724137931,0.1314655172413793
238,102,11,001,079,607,2807911001,0.39209225700164746,0.16803953871499178
236,81,11,002,079,503,2807911002,0.4691848906560636,0.1610337972166998
190,81,11,002,079,458,2807911002,0.4148471615720524,0.17685589519650655
257,85,11,003,079,532,2807911003,0.4830827067669173,0.15977443609022557
263,65,11,003,079,516,2807911003,0.5096899224806202,0.12596899224806202
217,71,11,004,079,461,2807911004,0.47071583514099785,0.1540130151843818
219,74,11,004,079,463,2807911004,0.47300215982721383,0.15982721382289417
304,114,11,005,079,604,2807911005,0.5033112582781457,0.18874172185430463
301,101,11,006,079,704,2807911006,0.4275568181818182,0.1434659090909091
182,108,11,007,079,488,2807911007,0.3729508196721312,0.22131147540983606
174,87,11,007,079,474,2807911007,0.3670886075949367,0.18354430379746836
205,95,11,010,079,521,2807911010,0.3934740882917466,0.18234165067178504
138,91,11,011,079,464,2807911011,0.2974137931034483,0.1961206896551724
174,79,11,012,079,462,2807911012,0.37662337662337664,0.170995670995671
166,89,11,012,079,472,2807911012,0.3516949152542373,0.1885593220338983
123,55,11,013,079,332,2807911013,0.3704819277108434,0.16566265060240964
122,55,11,013,079,358,2807911013,0.3407821229050279,0.15363128491620112
134,65,11,015,079,353,2807911015,0.37960339943342775,0.18413597733711048
157,71,11,015,079,394,2807911015,0.39847715736040606,0.1802030456852792
186,107,11,016,079,531,2807911016,0.3502824858757062,0.2015065913370998
157,104,11,017,079,497,2807911017,0.3158953722334004,0.20925553319919518
122,77,11,018,079,351,2807911018,0.3475783475783476,0.21937321937321938
142,57,11,019,079,357,2807911019,0.39775910364145656,0.15966386554621848
216,117,11,021,079,582,2807911021,0.3711340206185567,0.20103092783505155
135,68,11,022,079,410,2807911022,0.32926829268292684,0.16585365853658537
160,78,11,022,079,405,2807911022,0.3950617283950617,0.1925925925925926
214,109,11,023,079,571,2807911023,0.37478108581436076,0.19089316987740806
249,111,11,024,079,600,2807911024,0.415,0.185
263,96,11,025,079,622,2807911025,0.4228295819935691,0.15434083601286175
216,101,11,026,079,545,2807911026,0.3963302752293578,0.1853211009174312
209,105,11,026,079,530,2807911026,0.39433962264150946,0.19811320754716982
262,84,11,028,079,571,2807911028,0.45884413309982486,0.14711033274956217
192,83,11,029,079,449,2807911029,0.42761692650334077,0.18485523385300667
129,96,11,030,079,377,2807911030,0.3421750663129973,0.2546419098143236
266,124,11,031,079,608,2807911031,0.4375,0.20394736842105263
240,116,11,032,079,613,2807911032,0.3915171288743883,0.18923327895595432
215,123,11,033,079,596,2807911033,0.36073825503355705,0.2063758389261745
